train-PolicyExecTime,LossBefore,Time-SampleProc,n_timesteps,train-NumTrajs,train-StdReturn,ItrTime,train-EnvExecTime,train-AverageDiscountedReturn,train-AverageReturn,train-MinReturn,Itr,Time-Sampling,Time-Optimization,train-MaxReturn,LossAfter,Time
52.37463450431824,0.0034684327,0.019649744033813477,110000,100,36.96441972089252,58.77370595932007,3.944352626800537,-77.99367905667069,-44.42671287848708,-177.70572422647962,10,56.78616285324097,1.9673738479614258,41.37580545097051,-0.14907348,688.1777968406677
51.0218243598938,0.021939917,0.021618127822875977,120000,100,51.70762020441452,57.30550575256348,3.810903787612915,-91.14050661874286,-52.46021506937066,-214.72061807499477,11,55.26728081703186,2.0160818099975586,22.124177797792356,-0.16950175,745.5039479732513
52.176915407180786,-0.008416821,0.021923065185546875,130000,100,41.44749438571726,58.51802897453308,3.8732502460479736,-82.19945814228907,-46.70709456725223,-190.2943309297039,12,56.48263597488403,2.0128588676452637,22.906841450130376,-0.148873,804.0440118312836
51.8037326335907,-0.0295979,0.021499156951904297,140000,100,66.93381355624365,58.17240118980408,3.8778939247131348,-172.0123754741975,-99.15437856570881,-211.55940994680017,13,56.13569688796997,2.0138630867004395,38.605896163046474,-0.24150899,862.242623090744
53.55943560600281,0.016808398,0.02007603645324707,150000,100,58.84921301002205,60.08963918685913,3.8321382999420166,-115.51343145617084,-68.54893056740774,-234.62071371656597,14,57.83019018173218,2.2378480434417725,29.619309749780264,-0.28479612,922.3553879261017
53.02732443809509,-0.0051240847,0.021831750869750977,160000,100,43.03885534615279,59.406835317611694,3.9008424282073975,-93.91817122655941,-51.897825874085186,-186.90417769678035,15,57.369264125823975,2.013913154602051,4.825376570859081,-0.3418507,981.7855679988861
51.02526044845581,0.011542261,0.04616284370422363,170000,100,37.46145422981266,57.95319724082947,3.9146883487701416,-85.34898532983674,-48.488805922396175,-200.4024751275489,16,55.37562799453735,2.530066967010498,15.502194375700139,-0.46532598,1039.7612669467926
52.77054500579834,-0.013628601,0.06259822845458984,180000,100,44.27415213872434,60.210516929626465,3.8587450981140137,-101.97486521980822,-57.38212593816147,-184.57422266690608,17,57.073755741119385,3.073389768600464,28.288493146203933,-0.7471795,1099.9964530467987
49.94096660614014,-0.0067213625,0.01939988136291504,190000,100,48.095262428950775,56.26454210281372,3.8137013912200928,-98.56620031516992,-56.864913014447794,-249.504265433651,18,54.18769669532776,2.055985689163208,26.20298273324591,-0.82669103,1156.2860088348389
51.00136876106262,-0.0073397094,0.01966691017150879,200000,100,35.60927257982944,57.6852171421051,3.8129260540008545,-80.2311126610962,-47.89317946291993,-223.67130352511623,19,55.24599814414978,2.416491985321045,42.87829204108066,-1.2713647,1213.994572877884
52.73770093917847,-0.032321654,0.01978302001953125,210000,100,36.16974398586041,59.03839993476868,3.8642430305480957,-42.25918295818288,-23.341780672954325,-155.48226210261828,20,57.03856325149536,1.978621006011963,63.97644005771019,-0.13566777,1273.0528421401978
51.77811670303345,-0.011902979,0.019098997116088867,220000,100,38.39080815372507,58.00151515007019,3.7654218673706055,-50.31424274163759,-29.1660757657284,-179.90911332861384,21,55.97233605384827,2.009657144546509,72.85554388546882,-0.39895493,1331.076467037201
86.51603269577026,-0.0072760805,1.0789670944213867,230000,100,37.33942897424,96.25969624519348,5.535222291946411,-60.442897218917295,-35.20247198497559,-152.7459548436414,22,92.60525894165039,2.573995590209961,72.08460737593597,-0.76466155,1427.3590910434723
64.59103536605835,-0.00044767457,0.029914140701293945,240000,100,47.976520263307265,71.74695992469788,4.270857095718384,-49.49206729075544,-28.259143020388983,-157.29853370591536,23,69.36406302452087,2.3522679805755615,130.58921362595586,-0.81093055,1499.143854856491
68.85194182395935,-0.002229248,0.023627758026123047,250000,100,39.751140220750656,76.3437569141388,4.408224105834961,-41.00332707782935,-24.01444411753528,-121.3443390134796,24,73.772390127182,2.547355890274048,121.2489218113558,-0.3385252,1575.5169639587402
62.07521867752075,-0.01912749,0.07749295234680176,260000,100,38.94924986533174,69.0433259010315,4.1710124015808105,-46.466472838172976,-25.480181573863966,-87.69106448811728,25,66.73522806167603,2.2301390171051025,93.26288756946757,-0.43802372,1644.5851039886475
54.37583827972412,-0.014804199,0.019444942474365234,270000,100,53.09835421699157,61.08873796463013,3.940816640853882,-53.7048136130788,-30.20442481233753,-201.0458567877335,26,58.76052689552307,2.308359146118164,177.81313704246105,-0.14373614,1705.700649023056
64.9180281162262,-0.020565942,0.022749900817871094,280000,100,41.490398690804014,73.59675312042236,4.404291868209839,-73.0503564664549,-40.972986376939446,-204.73645847976772,27,69.80842614173889,3.764883041381836,83.07001468298408,-0.3104314,1779.3197309970856
67.0281229019165,-0.035844807,0.02157902717590332,290000,100,48.4979839955167,74.13695096969604,4.412199020385742,-83.27986987672598,-46.26766756616361,-296.8638032877444,28,71.93636417388916,2.177309989929199,131.46301730779518,-0.37918913,1853.478543996811
66.83882331848145,0.024469178,0.05415034294128418,300000,100,35.83009992750706,74.67860817909241,4.277607679367065,-89.01791517959776,-50.39097432633123,-182.3294485525693,29,71.59682202339172,3.026951789855957,47.93691129436451,-0.61423534,1928.1790990829468
70.71898698806763,-0.01019408,0.020840883255004883,310000,100,30.29064683102559,77.83229398727417,4.43770170211792,-71.31757825295759,-38.48827646025356,-125.43898942769731,30,75.65152716636658,2.158578395843506,105.25627783237253,-1.0095863,2006.0325410366058
56.40052795410156,0.022405248,0.020568132400512695,320000,100,50.3151523348767,63.17726707458496,4.098891019821167,-70.13301945602657,-38.866044727830996,-322.33452274430744,31,60.9665310382843,2.1856689453125,147.40850920106055,-1.1254852,2069.2307620048523
56.657862186431885,0.018797802,0.024354219436645508,330000,100,38.64098492528735,63.20651435852051,3.995391845703125,-90.14021660546202,-49.31433869864608,-175.77908235676534,32,61.11174821853638,2.0681002140045166,69.31220501571094,-1.5164907,2132.460083961487
52.102185010910034,0.01851521,0.019759178161621094,340000,100,43.41272003684498,59.10370683670044,3.8531320095062256,-72.81171137383552,-40.99990749487713,-219.80810817207015,33,56.395846128463745,2.6866559982299805,50.535509755189096,-2.1738708,2191.587074995041
51.87335729598999,0.021872584,0.02153491973876953,350000,100,34.50763194564732,58.35113787651062,3.915583610534668,-18.348454512388646,-11.059936481144923,-83.2959960594796,34,56.23657989501953,2.091470956802368,67.78960186160988,0.298313,2249.9580919742584
53.396552085876465,-0.008427417,0.02094411849975586,360000,100,19.567491882721253,59.70822191238403,3.7423095703125,47.632437833709176,22.366080357467446,-69.60324812283206,35,57.58184003829956,2.104079008102417,50.84824877095525,-0.08665264,2309.6875529289246
52.082292795181274,-0.004578601,0.05536293983459473,370000,100,10.457198115261354,59.46809387207031,3.7918753623962402,53.47145704398827,25.6693032059151,-9.046376807108276,36,56.32324194908142,3.088785171508789,49.126332529092586,-0.13232857,2369.1781039237976
50.38906717300415,0.0027777588,0.015285968780517578,380000,100,15.998167014146464,56.75127410888672,3.7754874229431152,49.24201783899139,23.905658940148975,-38.88148005320653,37,54.60584115982056,2.1293230056762695,47.958178455828325,-0.05475564,2425.955815076828
52.75126028060913,0.018981136,0.02013683319091797,390000,100,10.600295107969766,59.27600383758545,3.7850499153137207,54.31018725668276,26.516889145639848,-37.12528372568762,38,56.977946758270264,2.276515245437622,41.04387931624778,-0.080877244,2485.2538981437683
53.68170213699341,-0.023371961,0.02595376968383789,400000,100,11.946697368380134,60.147717237472534,3.8580002784729004,48.184783935649975,22.95183575475919,-29.392642363991307,39,57.983628034591675,2.1362781524658203,51.95556468544517,-0.15751185,2545.422781944275
55.54910397529602,-0.018856885,0.019953012466430664,410000,100,10.151571064534524,61.919344902038574,3.8881423473358154,54.32701706060419,25.864467476815058,-28.40460270053709,40,59.88348698616028,2.0111610889434814,45.72195559426787,-0.1820232,2607.3641018867493
53.7396764755249,-0.005275708,0.02928304672241211,420000,100,8.39235925292782,60.15483498573303,3.8597826957702637,54.8131885354622,26.468170515666987,5.784039930205703,41,58.039663791656494,2.0813121795654297,50.8672880587464,-0.07178661,2667.540715932846
54.157429933547974,0.011549694,0.01931905746459961,430000,100,8.03285714671614,60.54908490180969,3.8497676849365234,55.403777258173,26.780591817731644,9.807640095201487,42,58.4489688873291,2.079435110092163,49.03772399006424,-0.1497668,2728.1120579242706
53.716145753860474,0.0033899962,0.01975703239440918,440000,100,7.836360483689239,60.02974224090576,3.7670798301696777,59.197891443508986,28.57436774437631,11.57331595626521,43,57.92074012756348,2.0882039070129395,47.275226278422146,-0.20899454,2788.1643710136414
55.37571382522583,-0.019179199,0.020133018493652344,450000,100,7.178800762519315,61.75829792022705,3.817009210586548,55.135010426573736,26.315268246119786,7.091085426176813,44,59.63592290878296,2.1004600524902344,42.66006399375102,-0.12905283,2849.94441986084
53.288108825683594,-0.0023712402,0.23052096366882324,460000,100,10.71291695515808,60.085166931152344,3.8133962154388428,56.242486636839466,27.136265261254344,-37.217703419768505,45,57.53877091407776,2.3154850006103516,50.138699510033746,-0.13697758,2910.05189204216
55.52897357940674,0.03145892,0.019128799438476562,470000,100,7.51369537144513,62.00994682312012,3.7802846431732178,56.95501148236083,27.60975786140903,12.433216051379262,46,59.746548891067505,2.242849111557007,50.05496515333266,-0.07921979,2972.086447954178
54.244606018066406,-0.0013936767,0.019535064697265625,480000,100,9.167457180820263,60.519031047821045,3.7762508392333984,56.20752238638225,27.40238276486144,4.117443092287531,47,58.457690954208374,2.0411970615386963,46.4289045684108,-0.0745313,3032.6278710365295
51.597193241119385,0.018466052,0.024810075759887695,490000,100,11.564244868194095,58.93886113166809,3.6881186962127686,55.44361842986618,26.957424293746584,-10.125011142989633,48,55.71567511558533,3.197939872741699,64.39928484095982,-0.04225255,3091.587785959244
50.95778441429138,0.005141992,0.01960897445678711,500000,100,15.002017733156306,57.355307817459106,3.816605806350708,53.67867972504254,25.833862605827168,-30.288118356744665,49,55.22754669189453,2.1077828407287598,70.77590707534878,-0.05908054,3148.9613440036774
55.41672921180725,-0.018054785,0.03183603286743164,510000,100,20.89203235508281,61.97945976257324,4.016923189163208,57.411549971341245,27.548693483668238,-34.395565690133864,50,59.876477003097534,2.0704731941223145,80.73343375196389,-0.03571682,3210.961848974228
52.35861921310425,0.018143848,0.0202176570892334,520000,100,26.50791121870821,59.926127910614014,3.794489622116089,65.32180485924253,33.24190829931027,-37.26643710639652,51,56.597290992736816,3.308150053024292,87.3349575377669,-0.05713535,3270.9092559814453
53.59011268615723,0.009599292,0.020762920379638672,530000,100,30.044665414678786,59.861674070358276,3.78173828125,58.94054961717828,32.815758310690995,-23.627333327939372,52,57.81174993515015,2.0276811122894287,103.68240301305937,-0.30925468,3330.7896900177
54.44361114501953,-0.0039275144,0.02592015266418457,540000,100,33.014209984149545,60.84706211090088,3.779613733291626,46.115401616740584,25.85441551450457,-43.12798230671057,53,58.67442274093628,2.1447060108184814,125.66034951650026,-0.28479213,3391.6579439640045
54.666932821273804,-0.04926394,0.01990509033203125,550000,100,34.57463508953006,61.05705976486206,3.8075613975524902,73.55232922353697,37.903046780705886,-57.47195844684192,54,58.921395778656006,2.1150639057159424,109.29371853135513,-0.10271274,3452.7363748550415
55.639145851135254,-0.0034894042,0.05482196807861328,560000,100,34.25826225212242,61.87693381309509,3.7685585021972656,33.145640007913435,15.487891738393309,-54.627330219392235,55,59.85755920410156,1.9625349044799805,125.75644888228783,-0.12090349,3514.634938955307
58.396284103393555,-0.012398926,0.02260613441467285,570000,100,35.1719218206461,65.0319709777832,3.991913080215454,19.37437360883304,8.762022986939924,-104.8129994354346,56,62.834917068481445,2.172513008117676,87.7871234755782,-0.6546265,3579.7149860858917
86.62915563583374,0.01138501,0.02144789695739746,580000,100,30.381906563773562,93.03120017051697,3.8357222080230713,33.09941534539885,15.32660462361747,-51.07873225726985,57,90.90713500976562,2.1011130809783936,89.50836216575806,-2.8804617,3672.7680740356445
56.25854992866516,0.017840369,0.030981779098510742,590000,100,27.203726764892004,63.37072205543518,3.8471622467041016,28.248073741283125,12.035196197082227,-55.26169354743391,58,60.5512158870697,2.787125825881958,77.38170795793258,-1.1672446,3736.1720530986786
55.894200801849365,-0.00030339355,0.014884233474731445,600000,100,32.66626690456175,62.18634009361267,3.7374680042266846,29.76533535770157,13.094490774761585,-85.60569559753607,59,60.074618101119995,2.0961570739746094,93.82846986255184,0.044539046,3798.386120080948
54.165868282318115,-0.0057408204,0.021309852600097656,610000,100,33.547413346024264,60.56839609146118,3.7841262817382812,31.44346924963387,13.873147499480218,-71.08733506664024,60,58.3850040435791,2.160600185394287,85.31401017406185,-0.18159887,3858.976087808609
56.12058782577515,-0.0023806763,0.022993087768554688,620000,100,32.120934382699915,62.5436429977417,3.817617893218994,39.11734043008649,16.90006516231438,-66.06346155974951,61,60.372252225875854,2.146752119064331,90.0015174087239,-0.108887464,3921.5432658195496
57.17476010322571,-0.010077539,0.0173799991607666,630000,100,27.984851390349647,64.11513686180115,3.757575511932373,45.550362540080876,20.076162428164476,-48.70265137152044,62,61.37170672416687,2.724848747253418,85.01969133364588,-0.044041626,3985.6799540519714
55.296114683151245,0.019846803,0.019345760345458984,640000,100,30.90172309416533,61.740082025527954,3.8231732845306396,43.7956006610795,20.001407335717623,-54.227963623322275,63,59.55699706077576,2.162353992462158,85.1321227816703,-0.018248742,4047.44114279747
60.77637505531311,-0.02797837,0.024842023849487305,650000,100,29.053783191256183,67.30207324028015,3.80193829536438,28.807064925851694,11.702304746298534,-58.48465589400548,64,65.01459813117981,2.2606890201568604,67.95448922697183,-0.06548057,4114.765147924423
56.94279193878174,0.0033798583,0.020669937133789062,660000,100,29.563231900472466,63.368226051330566,3.80526065826416,29.957195950717345,12.36766040885251,-73.28688897553718,65,61.191741943359375,2.155381202697754,80.61840684156488,-0.075588845,4178.155886888504
58.4951651096344,-0.03262666,0.02096700668334961,670000,100,29.92829783451912,64.93966794013977,3.8870649337768555,37.99971578430213,15.676205514516791,-67.38726236625516,66,62.830623149871826,2.0876619815826416,92.94246271273775,-0.08109042,4243.116573095322
57.59520602226257,0.011843347,0.020335912704467773,680000,100,30.558587150499665,63.95321083068848,3.765822172164917,44.39303433278604,19.941492302770513,-63.0058847765637,67,61.8045129776001,2.1265640258789062,88.36454553391341,-0.057447508,4307.088801145554
53.42582607269287,-0.009654547,0.0196077823638916,690000,100,29.990808260080765,60.612663984298706,3.7591392993927,28.881782427325412,11.777535596655255,-84.26491348431193,68,57.64582681655884,2.9457690715789795,74.97985718698473,-0.20198038,4367.723581075668
56.91412687301636,0.004824194,0.018992185592651367,700000,100,31.625798958840946,64.31353187561035,3.9115030765533447,39.77362706740927,18.865194894183208,-65.48952064785722,69,61.28534817695618,3.007934093475342,69.43517827433006,-0.37244976,4432.077922821045
54.7056405544281,-0.0028285645,0.01977992057800293,710000,100,30.307441018239146,61.1369731426239,3.80672025680542,36.15582349509387,15.385650907288639,-73.98175344966597,70,58.94738411903381,2.1682870388031006,80.12407378104196,-0.49428588,4493.235080957413
58.23836922645569,-0.006543219,0.020852088928222656,720000,100,29.85088417997752,64.9167640209198,3.7944889068603516,52.20531714209704,24.683781998689536,-72.00914299774878,71,62.47596287727356,2.418423891067505,82.1714466093049,-0.25890368,4558.17382478714
89.50713968276978,0.004066821,0.02290511131286621,730000,100,30.495024904033617,101.20256280899048,4.899752140045166,50.586649309205214,24.362373595201593,-53.05322504143508,72,95.03246784210205,6.146378993988037,114.01612661092535,-0.13388579,4659.398782968521
101.48780918121338,-0.01426875,0.03380179405212402,740000,100,35.77463371940775,111.25253081321716,5.042980909347534,49.849388376791374,24.818052997374252,-83.13264377535539,73,107.06918406486511,4.148483037948608,99.85073209535122,-0.10287412,4770.675513982773
90.10527491569519,0.01431582,0.039053916931152344,750000,100,33.26166818457576,98.68029522895813,4.661961555480957,81.84051610621538,43.2384476136255,-34.5139351670876,74,95.32023811340332,3.319237232208252,112.31633429160217,-0.11640928,4869.387818098068
104.39627838134766,-0.027115088,0.03589987754821777,760000,100,23.407212970245745,114.69648385047913,4.750503301620483,88.33973278436696,45.375809126249436,-41.221424949194336,75,109.72402215003967,4.934665203094482,92.8569704022766,-0.15175538,4984.107457876205
106.5809977054596,-0.0133502595,0.03916120529174805,770000,100,9.821511925422294,115.26231002807617,4.9270920753479,63.49426145972242,31.148368232039683,8.489330499907368,76,112.08220911026001,3.1399998664855957,57.45191058348511,-0.06862327,5099.404630184174
91.32790231704712,-0.012963635,0.026262998580932617,780000,100,12.357289143214393,99.28106307983398,5.075119256973267,56.623242200360394,27.18935933007365,-45.61839278896431,77,96.95723009109497,2.296077251434326,51.1842784005181,-0.14905679,5198.710294008255
75.73881602287292,1.5649413e-05,0.022574186325073242,790000,100,12.474375067230214,84.91883397102356,4.760223865509033,57.91220664931348,28.00593124930898,-53.12331834158482,78,81.15430116653442,3.740483045578003,50.08810034373417,-0.04988728,5283.652940988541
77.41012239456177,0.021755932,0.026395082473754883,800000,100,12.532581247517877,85.72616291046143,4.758930921554565,55.852049417451106,26.441109319958926,-53.85039172347934,79,82.73016691207886,2.9690639972686768,57.719804640559865,-0.024417164,5369.405143976212
64.37302422523499,-0.008824609,0.023691177368164062,810000,100,12.222600670143375,71.21101307868958,4.061593055725098,58.14657298818514,27.7967303696875,-31.603439963499344,80,68.91957664489746,2.266679048538208,51.24543555527108,-0.016397668,5440.638257980347
68.6385612487793,-0.0030304443,0.020127058029174805,820000,100,9.294772534950091,75.83643293380737,4.305632591247559,58.19227946874882,28.00997279463278,-11.336334567673129,81,73.44500613212585,2.3671040534973145,47.58498001355047,-0.04771885,5516.496834993362
69.17177391052246,0.0016405517,0.02543163299560547,830000,100,9.470845716509006,78.08002471923828,4.29418683052063,55.962236200633896,27.151193154914004,-8.797140067611886,82,73.97704696655273,4.07474422454834,52.962199419594704,-0.12440452,5594.599499940872
61.74174356460571,-0.020927124,0.03815770149230957,840000,100,8.217382777755386,68.58124208450317,4.060824394226074,53.09535903204531,25.116785452803207,-7.66298358611328,83,66.28929305076599,2.2517690658569336,44.985554379743206,-0.09147587,5663.20991396904
62.40037274360657,-0.025617456,0.023147106170654297,850000,100,11.235110532162539,69.29144382476807,4.088975429534912,57.79939601455876,28.077765756486542,-23.688335697142495,84,66.985032081604,2.281836748123169,52.10872003977195,-0.12002131,5732.524556875229
59.32212519645691,0.009554602,0.025075912475585938,860000,100,13.451251292011223,66.50573801994324,4.059354066848755,61.09454578551685,29.46656735251637,-43.09111669976959,85,63.86431002616882,2.613284111022949,56.25052553144117,-0.13355298,5799.053120851517
62.92169237136841,0.010043225,0.020503997802734375,870000,100,27.012737339831318,69.61760807037354,4.02402663230896,58.247758760387256,28.171283195773132,-56.6803784694095,86,67.42021179199219,2.1760518550872803,76.73860929619586,-0.083514236,5868.693248033524
61.4266939163208,0.019709766,0.023707866668701172,880000,100,30.240838411934973,68.10207009315491,3.964773654937744,62.689676919053454,31.718764333619596,-43.86224626248058,87,65.84319019317627,2.233444929122925,84.49214522509902,-0.12573154,5936.816876888275
61.922964572906494,-0.029331591,0.020939111709594727,890000,100,35.644530923142995,68.49355506896973,3.816776752471924,60.034993209215436,31.43193877357237,-85.23795650229931,88,66.18333172798157,2.2878410816192627,103.06356168846531,-0.16901006,6005.334388017654
59.05229711532593,0.008921714,0.02152872085571289,900000,100,35.55115476275779,65.41637516021729,3.768009662628174,50.1681014968096,26.25496242110817,-62.002046121234315,89,63.293174028396606,2.1012868881225586,96.93979940879504,-0.113235764,6070.773687839508
55.459787368774414,0.0028231079,0.020912885665893555,910000,100,37.733215101211215,62.59741806983948,3.722313165664673,59.517989521964736,30.626732728611113,-57.285566659143555,90,59.6193208694458,2.956834077835083,107.34060182081805,-0.16579522,6133.396615982056
54.85522961616516,-0.03021875,0.022135019302368164,920000,100,38.94216732997594,61.308892011642456,3.7075793743133545,44.54108795564127,24.120753193775045,-88.53914567055902,91,58.99973392486572,2.28659725189209,90.32098512666379,-0.24224497,6194.726706981659
56.97284531593323,0.005201648,0.021574020385742188,930000,100,35.697742489039115,63.35850715637207,3.782869338989258,36.81303587837575,20.187288929000758,-49.548667590030405,92,61.19824504852295,2.138355255126953,104.32726639740991,-0.50041926,6258.105830907822
55.47651195526123,-0.020754455,0.03243899345397949,940000,100,34.07451556180712,61.871639013290405,3.8016278743743896,15.466059374809344,7.6971740310699195,-60.415489355311024,93,59.72598695755005,2.1125969886779785,87.05459085421181,-1.3952383,6319.998978853226
57.59655785560608,-0.035720166,0.01964402198791504,950000,100,32.18324173536711,63.993470907211304,3.7966692447662354,61.416050630528126,32.24287747194274,-49.76026608466736,94,61.83157300949097,2.141861915588379,92.48737258122634,-2.1040895,6384.013874053955
54.67322254180908,0.013378027,0.02213907241821289,960000,100,36.80780294376768,62.14957618713379,3.8137404918670654,52.305634184719594,27.98897675803438,-55.17361625675234,95,58.9277229309082,3.199247121810913,102.36776694446925,-3.257165,6446.1853749752045
55.457255125045776,-0.012308642,0.021377086639404297,970000,100,32.02803785073816,61.92221784591675,3.8459198474884033,14.36406273151906,7.870994511670693,-58.481860139201274,96,59.76705193519592,2.129951000213623,79.45643074966654,-1.2148509,6508.129148006439
60.901286602020264,-0.0035967529,0.021240949630737305,980000,100,32.65634549198779,67.39075088500977,3.86077880859375,-11.325627498575628,-7.756036726057276,-86.05829173360806,97,65.20306611061096,2.162789821624756,76.27201701596296,-1.9476973,6575.541394948959
57.57398223876953,-0.03132041,0.022064924240112305,990000,100,38.59748080386654,64.09261083602905,3.9222412109375,6.599115941990143,-1.679642927088069,-123.06865262066557,98,61.94042897224426,2.114833116531372,63.35672695973087,-1.1568049,6639.658721923828
56.60813498497009,-0.0058238525,0.019373178482055664,1000000,100,37.11556182003202,63.07256007194519,3.8235864639282227,10.715598880865219,-0.6031609010049291,-111.41690028422562,99,60.871554136276245,2.180422306060791,77.61412596156687,-1.8520627,6702.754259109497
56.87553811073303,0.010646655,0.023240089416503906,1010000,100,32.32371855875543,63.26912999153137,3.799055576324463,19.692716284513125,5.353329129891388,-110.45548055898637,100,61.111724853515625,2.13348388671875,68.05519510141245,-4.031255,6766.047232866287
57.091731548309326,-0.023580695,0.06175804138183594,1020000,100,34.90610531792654,63.84754014015198,3.8808374404907227,-85.31615216686376,-49.80648449944001,-140.90597177447788,101,61.41959571838379,2.364860773086548,71.39443184890854,-0.25308943,6829.916256189346
56.825645208358765,0.0015169738,0.021193981170654297,1030000,100,36.587889597060396,63.27686309814453,3.8453738689422607,-124.24483492818554,-69.97742026991449,-183.44924842257078,102,61.113728046417236,2.1415340900421143,6.5963667895036,-0.8095772,6893.215631008148
57.08444428443909,-0.002824585,0.02407693862915039,1040000,100,35.34405996559796,63.52483010292053,3.8487050533294678,-95.83210318662468,-55.59483022459668,-138.52675326989223,103,61.39108085632324,2.106536865234375,33.7613907521529,-3.3996148,6956.762934207916
55.37046957015991,-0.018468408,0.021546125411987305,1050000,100,32.34305264487331,61.94073176383972,3.9181079864501953,13.036522016331302,0.48192730472949935,-106.92628121676785,104,59.72639203071594,2.192422866821289,65.81115798477038,-0.44018534,7018.726411104202
57.54635810852051,0.006692639,0.0467839241027832,1060000,100,32.534578905631754,64.15603518486023,3.821631908416748,23.732848602862592,6.072251674178647,-99.24679953941278,105,61.84248495101929,2.2664010524749756,78.8659476222069,-0.26616806,7082.903302907944
57.81195282936096,-0.005927539,0.020209074020385742,1070000,100,39.974924714047674,64.25367999076843,3.7940897941589355,12.811734585420375,0.5199950710733786,-141.7787081958649,106,62.05419683456421,2.1788387298583984,66.40084984843118,-0.71800625,7147.178934812546
56.90799570083618,-0.042431273,0.015004158020019531,1080000,100,33.91398489279317,64.14198780059814,3.8226258754730225,0.761726289316367,-5.782756674986502,-105.59449110070882,107,61.166035175323486,2.960606098175049,63.86092795909329,-2.9983666,7211.343949794769
56.40693998336792,-0.014606494,0.020370960235595703,1090000,100,40.30519899496919,62.821253061294556,3.8216841220855713,-3.4615361456061864,-9.348580963897673,-151.50976573386907,108,60.66820502281189,2.1323060989379883,57.28939691609857,-2.3282123,7274.187227964401
55.211854696273804,-0.020445911,0.02069401741027832,1100000,100,35.75124610054178,63.07776618003845,3.8491671085357666,-5.2052729428179,-8.766105394071936,-113.68558134827158,109,59.51958990097046,3.537125825881958,70.24969618809943,-2.82249,7337.285791158676
55.77055740356445,0.015698388,0.018323898315429688,1110000,100,40.3875186951062,62.28497314453125,3.8416483402252197,-77.24916645232601,-47.898522133340265,-145.04511153905742,110,60.05373406410217,2.2116270065307617,42.19720235242578,-4.0707545,7399.59290099144
58.78652310371399,-0.010420508,0.01967000961303711,1120000,100,35.4062388729503,65.36630129814148,3.9160211086273193,-81.62979121398746,-49.98713584840216,-128.47560519319543,111,63.1469521522522,2.1967668533325195,43.34907631722612,-7.2339416,7464.98230099678
63.40996289253235,0.024181409,0.023955106735229492,1130000,100,35.19929682007827,70.34900093078613,4.169344902038574,-78.17126206387259,-49.54613266006838,-129.59464019246388,112,68.09514784812927,2.228285074234009,27.356495033141215,-5.566361,7535.354650974274
